5.906430244445800781e+00 3.411696672439575195e+00 2.597928285598754883e+00 2.006430864334106445e+00 1.604642510414123535e+00 1.378963589668273926e+00 9.517784118652343750e-01 1.093439936637878418e+00 9.966700077056884766e-01 7.226817607879638672e-01 8.083537220954895020e-01 7.033102512359619141e-01 7.507329583168029785e-01 6.358281970024108887e-01 5.071862339973449707e-01 5.501956939697265625e-01 5.362367033958435059e-01 5.400118827819824219e-01 5.813285112380981445e-01 4.906437695026397705e-01 4.639481604099273682e-01 4.629365503787994385e-01 4.670294225215911865e-01 4.214569926261901855e-01 3.989887237548828125e-01 4.960928261280059814e-01 4.001437127590179443e-01 3.406604826450347900e-01 4.898777902126312256e-01 4.327979981899261475e-01 3.363495171070098877e-01 2.754628360271453857e-01 4.231503903865814209e-01 2.953167259693145752e-01 3.614120185375213623e-01 3.768479228019714355e-01 2.500707507133483887e-01 3.670650124549865723e-01 3.200494945049285889e-01 3.132379055023193359e-01 3.244975209236145020e-01 2.908428013324737549e-01 3.089655339717864990e-01 3.153406381607055664e-01 3.359975218772888184e-01 2.655134499073028564e-01 1.924687922000885010e-01 3.158832788467407227e-01 2.773954570293426514e-01 2.632552385330200195e-01
6.352473258972167969e+00 3.786952495574951172e+00 2.749207019805908203e+00 2.261837244033813477e+00 1.701514482498168945e+00 1.597454667091369629e+00 1.222465038299560547e+00 1.057203650474548340e+00 1.056858062744140625e+00 8.421456217765808105e-01 6.783063411712646484e-01 7.140150666236877441e-01 7.216715812683105469e-01 6.233693361282348633e-01 7.194376587867736816e-01 5.042975544929504395e-01 7.009307742118835449e-01 5.632105469703674316e-01 5.074406862258911133e-01 4.247601330280303955e-01 4.612624645233154297e-01 5.238243341445922852e-01 4.801297485828399658e-01 5.149829387664794922e-01 4.110240936279296875e-01 3.893670141696929932e-01 5.203240513801574707e-01 3.941227793693542480e-01 4.215672910213470459e-01 4.078016281127929688e-01 3.275741338729858398e-01 4.659709334373474121e-01 4.776632785797119141e-01 3.594283163547515869e-01 3.226645886898040771e-01 3.716644346714019775e-01 3.869001865386962891e-01 2.930180728435516357e-01 3.702163398265838623e-01 3.218769133090972900e-01 3.298459947109222412e-01 3.938962519168853760e-01 2.753368318080902100e-01 3.078049123287200928e-01 3.255592882633209229e-01 3.375861644744873047e-01 2.693485915660858154e-01 2.453067898750305176e-01 3.021756708621978760e-01 2.890991568565368652e-01
6.208886146545410156e+00 3.697431087493896484e+00 2.670966863632202148e+00 1.892063260078430176e+00 1.419988036155700684e+00 1.309477806091308594e+00 1.175777077674865723e+00 1.011455655097961426e+00 8.002547025680541992e-01 8.108621835708618164e-01 7.738608717918395996e-01 6.211522221565246582e-01 7.507345080375671387e-01 5.740229487419128418e-01 6.428303718566894531e-01 5.348124504089355469e-01 5.106544494628906250e-01 5.724341869354248047e-01 4.952442646026611328e-01 4.665835499763488770e-01 5.276389718055725098e-01 4.035670161247253418e-01 4.664896726608276367e-01 4.259147942066192627e-01 4.365332126617431641e-01 3.513792455196380615e-01 4.723695516586303711e-01 3.673716485500335693e-01 3.555845618247985840e-01 4.101422727108001709e-01 3.222919106483459473e-01 3.655019700527191162e-01 3.757536709308624268e-01 4.068019092082977295e-01 2.680328190326690674e-01 3.239741921424865723e-01 3.752688467502593994e-01 3.391089737415313721e-01 3.206925690174102783e-01 3.061321675777435303e-01 2.988228201866149902e-01 3.383522629737854004e-01 2.477356046438217163e-01 2.741844952106475830e-01 3.157654404640197754e-01 2.652127146720886230e-01 2.303155958652496338e-01 3.516768515110015869e-01 2.262992113828659058e-01 2.771683335304260254e-01
8.219608306884765625e+00 4.633664608001708984e+00 3.501114130020141602e+00 2.585941314697265625e+00 1.954190850257873535e+00 1.703634500503540039e+00 1.233687281608581543e+00 1.243421077728271484e+00 9.315352439880371094e-01 9.111600518226623535e-01 8.245168924331665039e-01 6.070786118507385254e-01 9.251579642295837402e-01 7.023800611495971680e-01 5.541276931762695312e-01 6.750231385231018066e-01 7.440130710601806641e-01 6.034222841262817383e-01 5.330812931060791016e-01 5.947163105010986328e-01 6.874662041664123535e-01 4.231353104114532471e-01 5.393244624137878418e-01 4.243829250335693359e-01 5.565010905265808105e-01 4.735830426216125488e-01 4.503523707389831543e-01 5.199453234672546387e-01 4.315273761749267578e-01 4.265511333942413330e-01 3.903265297412872314e-01 4.461851418018341064e-01 3.824757337570190430e-01 4.045518040657043457e-01 4.449592828750610352e-01 4.386286735534667969e-01 3.823343217372894287e-01 3.120344579219818115e-01 4.962165951728820801e-01 2.864433526992797852e-01 3.894397914409637451e-01 3.407456576824188232e-01 2.738541066646575928e-01 4.224919974803924561e-01 3.146362602710723877e-01 2.981163263320922852e-01 2.798689901828765869e-01 3.263733983039855957e-01 3.300974369049072266e-01 2.947721779346466064e-01
8.115298271179199219e+00 4.850829124450683594e+00 3.377775192260742188e+00 2.554058551788330078e+00 1.995415449142456055e+00 1.590732455253601074e+00 1.316053032875061035e+00 1.149711251258850098e+00 9.654452204704284668e-01 1.113157033920288086e+00 7.835272550582885742e-01 6.887463927268981934e-01 9.017204046249389648e-01 7.249231338500976562e-01 6.678110957145690918e-01 5.900800228118896484e-01 6.625829935073852539e-01 7.560971975326538086e-01 5.071595311164855957e-01 6.250371932983398438e-01 6.067409515380859375e-01 5.026540160179138184e-01 5.819933414459228516e-01 4.792184531688690186e-01 4.846735596656799316e-01 4.675255715847015381e-01 5.054183602333068848e-01 3.676094710826873779e-01 5.089612603187561035e-01 4.567018151283264160e-01 4.260876774787902832e-01 3.979305922985076904e-01 4.578020572662353516e-01 4.292235672473907471e-01 3.505108654499053955e-01 3.863871395587921143e-01 3.761776387691497803e-01 3.877297937870025635e-01 3.223849236965179443e-01 3.811537921428680420e-01 2.982089221477508545e-01 3.172299265861511230e-01 4.213608503341674805e-01 3.050784468650817871e-01 3.003057539463043213e-01 3.039677143096923828e-01 3.213246166706085205e-01 2.966431379318237305e-01 3.244696855545043945e-01 3.190785050392150879e-01
7.676311016082763672e+00 4.940992355346679688e+00 2.970389366149902344e+00 2.164048194885253906e+00 1.665525197982788086e+00 1.463162899017333984e+00 1.235289692878723145e+00 1.095963001251220703e+00 9.093752503395080566e-01 9.340229630470275879e-01 7.338777184486389160e-01 8.003125786781311035e-01 8.107631802558898926e-01 6.693943142890930176e-01 6.570330858230590820e-01 6.343582272529602051e-01 6.581745743751525879e-01 6.365639567375183105e-01 6.249661445617675781e-01 4.919216334819793701e-01 5.053245425224304199e-01 5.108679533004760742e-01 5.642126202583312988e-01 5.556198358535766602e-01 5.870184302330017090e-01 3.302821516990661621e-01 5.063034892082214355e-01 5.112804174423217773e-01 5.036283135414123535e-01 4.235229194164276123e-01 4.434027373790740967e-01 4.579933285713195801e-01 4.653310477733612061e-01 4.176240265369415283e-01 3.965855836868286133e-01 4.437365233898162842e-01 3.285577893257141113e-01 3.738601207733154297e-01 4.529235363006591797e-01 3.660104274749755859e-01 4.079067707061767578e-01 3.573805987834930420e-01 3.109317421913146973e-01 3.252806365489959717e-01 4.020452797412872314e-01 3.353933691978454590e-01 3.753193020820617676e-01 2.964605987071990967e-01 2.651993036270141602e-01 3.480462729930877686e-01
7.510390281677246094e+00 4.334418773651123047e+00 2.946009159088134766e+00 2.046871900558471680e+00 1.477266430854797363e+00 1.275352478027343750e+00 1.120474576950073242e+00 9.940598011016845703e-01 8.039776086807250977e-01 9.561644792556762695e-01 7.431771755218505859e-01 8.135930895805358887e-01 5.325251221656799316e-01 7.142617702484130859e-01 5.808298587799072266e-01 7.096960544586181641e-01 6.573056578636169434e-01 4.558664560317993164e-01 7.148618698120117188e-01 5.331847667694091797e-01 5.070421099662780762e-01 4.578390419483184814e-01 5.714963078498840332e-01 3.930300474166870117e-01 4.865314960479736328e-01 4.590328633785247803e-01 3.717277646064758301e-01 5.734128355979919434e-01 3.515948951244354248e-01 5.372143983840942383e-01 4.823038578033447266e-01 3.408515453338623047e-01 3.492565751075744629e-01 4.387635290622711182e-01 4.589492380619049072e-01 3.177119791507720947e-01 4.018023014068603516e-01 4.276849925518035889e-01 3.190754652023315430e-01 3.378996849060058594e-01 3.833519220352172852e-01 4.017624855041503906e-01 3.307780325412750244e-01 3.101729750633239746e-01 3.276681005954742432e-01 3.169904649257659912e-01 3.055766224861145020e-01 3.218804299831390381e-01 2.570894658565521240e-01 2.794981896877288818e-01
8.200559616088867188e+00 4.374131679534912109e+00 3.162025451660156250e+00 2.459897994995117188e+00 1.911785364151000977e+00 1.312463283538818359e+00 1.423767685890197754e+00 1.050898432731628418e+00 9.324730634689331055e-01 1.029883027076721191e+00 8.653337359428405762e-01 7.404260635375976562e-01 7.381501793861389160e-01 7.195562720298767090e-01 7.350938320159912109e-01 7.127184271812438965e-01 6.265736818313598633e-01 6.873850226402282715e-01 6.560575366020202637e-01 5.899779796600341797e-01 5.339492559432983398e-01 5.638261437416076660e-01 5.880395770072937012e-01 4.977065920829772949e-01 5.336080193519592285e-01 4.338955283164978027e-01 6.110509037971496582e-01 5.181902647018432617e-01 4.166636765003204346e-01 4.720387458801269531e-01 5.003333687782287598e-01 3.884595930576324463e-01 4.714546203613281250e-01 4.165028631687164307e-01 4.189430177211761475e-01 4.009454846382141113e-01 3.958270251750946045e-01 4.254696071147918701e-01 3.915655314922332764e-01 3.713456988334655762e-01 3.445351123809814453e-01 3.726764321327209473e-01 3.321739733219146729e-01 3.740210533142089844e-01 3.669438362121582031e-01 3.262860774993896484e-01 3.779808580875396729e-01 3.466494083404541016e-01 3.491164147853851318e-01 2.746639549732208252e-01
8.670481681823730469e+00 4.890326499938964844e+00 3.566367149353027344e+00 2.363567113876342773e+00 1.956460356712341309e+00 1.471836209297180176e+00 1.265138506889343262e+00 1.057074785232543945e+00 9.836370944976806641e-01 9.190514683723449707e-01 9.069362878799438477e-01 7.380549311637878418e-01 7.844551801681518555e-01 6.696256399154663086e-01 7.407881617546081543e-01 7.125456333160400391e-01 6.079426407814025879e-01 8.315434455871582031e-01 6.250680088996887207e-01 5.235478281974792480e-01 5.680342316627502441e-01 6.182991266250610352e-01 4.986615180969238281e-01 5.550894141197204590e-01 5.554180741310119629e-01 6.042211055755615234e-01 4.452799856662750244e-01 4.209400117397308350e-01 4.218429327011108398e-01 5.680935382843017578e-01 3.531420826911926270e-01 4.139489531517028809e-01 4.935745596885681152e-01 3.877801299095153809e-01 3.475602865219116211e-01 4.203475415706634521e-01 4.253892004489898682e-01 4.549538195133209229e-01 3.568481206893920898e-01 3.287245631217956543e-01 3.787149786949157715e-01 3.094981908798217773e-01 4.076111018657684326e-01 3.064625561237335205e-01 3.390398621559143066e-01 3.262175023555755615e-01 3.617880344390869141e-01 2.685440480709075928e-01 2.544441521167755127e-01 2.843446433544158936e-01
7.989655971527099609e+00 4.755659103393554688e+00 3.326354026794433594e+00 2.275949478149414062e+00 1.937881231307983398e+00 1.363864541053771973e+00 1.222385525703430176e+00 1.189308166503906250e+00 9.687343239784240723e-01 9.532799720764160156e-01 8.364947438240051270e-01 7.048227787017822266e-01 7.478652000427246094e-01 7.805992364883422852e-01 7.205359935760498047e-01 6.972937583923339844e-01 5.948416590690612793e-01 6.286973953247070312e-01 5.619944334030151367e-01 5.805176496505737305e-01 5.405753254890441895e-01 5.830510854721069336e-01 4.702691435813903809e-01 5.302419066429138184e-01 5.151216387748718262e-01 4.281560480594635010e-01 5.330709218978881836e-01 4.027096927165985107e-01 3.865203261375427246e-01 4.709686040878295898e-01 4.339693188667297363e-01 3.828945755958557129e-01 4.202769696712493896e-01 4.160911440849304199e-01 3.855713605880737305e-01 3.719607293605804443e-01 3.025680780410766602e-01 4.171895384788513184e-01 3.585642278194427490e-01 3.505958616733551025e-01 3.795512020587921143e-01 3.426549732685089111e-01 3.649197816848754883e-01 3.425967991352081299e-01 3.179079890251159668e-01 2.870954871177673340e-01 3.523612618446350098e-01 3.014007210731506348e-01 2.704496085643768311e-01 3.257082700729370117e-01
